Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength	UniProtID
E	Q8IV08	PLD3	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	4.49	1.87	4|4	8	4.0	490	PLD3_HUMAN
E	O15031	PLXNB2	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	1.35	0.68	4|4	8	4.0	1838	PLXB2_HUMAN
E	Q9UPY5	SLC7A11	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	3.29	0.72	2|3	5	2.5	501	XCT_HUMAN
E	Q9UHN6	CEMIP2	47|48	95	47.5	2	8|3|8|6|7|0|0|0|0|5|2|0	1.0	1.0	1.0	1.0	1.0	29.81	6.2	0.0	44.25	18.44	1.7	34|33	67	33.5	1320	CEIP2_HUMAN
E	Q14318	FKBP8	9|10	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	15.03	95.0	0.0	9.5	12.65	2.26	7|7	14	7.0	413	FKBP8_HUMAN
E	Q9P0T7	TMEM9	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	7.51	2.83	2|2	4	2.0	183	TMEM9_HUMAN
E	Q6UWP7	LCLAT1	3|7	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.97	50.0	0.0	5.0	7.31	1.32	2|6	8	4.0	376	LCLT1_HUMAN
E	Q643R3	LPCAT4	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	4.2	4.95	4|4	8	4.0	524	LPCT4_HUMAN
E	Q3MJ13	WDR72	35|30	65	32.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	45.92	325.0	0.0	32.5	16.22	3.98	23|21	44	22.0	1102	WDR72_HUMAN
E	Q9Y3P4	RHBDD3	9|12	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	105.0	0.0	10.5	14.96	4.48	5|6	11	5.5	386	RHBD3_HUMAN
E	Q9GZM5	YIPF3	5|7	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.39	60.0	0.0	6.0	9.43	2.42	5|3	8	4.0	350	YIPF3_HUMAN
E	Q6UB35	MTHFD1L	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	1.4	2.28	2|3	5	2.5	979	C1TM_HUMAN
E	Q9BWL3	C1orf43	10|13	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.34	115.0	0.0	11.5	25.0	4.64	9|9	18	9.0	253	CA043_HUMAN
E	Q9H8Y8	GORASP2	15|14	29	14.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	22.45	145.0	0.0	14.5	17.64	2.01	8|9	17	8.5	452	GORS2_HUMAN
E	Q7Z4F1	LRP10	5|6	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	55.0	0.0	5.5	4.24	6.22	4|4	8	4.0	713	LRP10_HUMAN
E	Q9Y2S7	POLDIP2	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	35.0	0.0	3.5	5.23	10.71	4|3	7	3.5	368	PDIP2_HUMAN
E	Q8N2K0	ABHD12	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.76	1.14	2|2	4	2.0	398	ABD12_HUMAN
E	Q5JTV8	TOR1AIP1	22|20	42	21.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	31.31	210.0	0.0	21.0	19.78	2.21	15|14	29	14.5	584	TOIP1_HUMAN
E	O75616	ERAL1	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	4.41	4.04	3|4	7	3.5	437	ERAL1_HUMAN
E	Q9Y4P3	TBL2	6|9	15	7.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.05	75.0	0.0	7.5	9.23	2.06	6|9	15	7.5	447	TBL2_HUMAN
E	Q9UKV5	AMFR	11|12	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	18.04	115.0	0.0	11.5	9.84	3.83	7|9	16	8.0	643	AMFR_HUMAN
E	Q9Y639	NPTN	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	3.49	2.45	2|3	5	2.5	394	NPTN_HUMAN
E	Q96DZ1	ERLEC1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.28	0.41	2|2	4	2.0	483	ERLEC_HUMAN
E	Q92896	GLG1	12|10	22	11.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.31	110.0	0.0	11.0	5.08	1.34	12|10	22	11.0	1192	GSLG1_HUMAN
E	O94925	GLS	18|24	42	21.0	2	5|5|0|0|0|0|0|0|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.06	6.3	0.0	20.17	18.55	5.43	15|17	32	16.0	598	GLSK_HUMAN
E	P00367	GLUD1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.14	20.0	0.0	2.0	1.97	1.73	2|2	4	2.0	558	DHE3_HUMAN
E	Q6PL24	TMED8	6|7	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	11.0	2.21	6|7	13	6.5	325	TMED8_HUMAN
E	Q8N128	FAM177A1	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.0	35.0	0.0	3.5	9.04	2.76	3|4	7	3.5	213	F177A_HUMAN
E	Q8NC42	RNF149	6|8	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	70.0	0.0	7.0	9.63	2.49	4|6	10	5.0	400	RN149_HUMAN
E	Q5HYI8	RABL3	5|9	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.41	70.0	0.0	7.0	16.31	1.81	4|6	10	5.0	236	RABL3_HUMAN
E	Q9Y2Q9	MRPS28	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.2	20.0	0.0	2.0	5.88	4.73	2|2	4	2.0	187	RT28_HUMAN
E	Q9P032	NDUFAF4	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	6.29	4.33	2|2	4	2.0	175	NDUF4_HUMAN
E	Q53FV1	ORMDL2	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	10.78	2.4	3|3	6	3.0	153	ORML2_HUMAN
E	P12235	SLC25A4	34|27	61	30.5	2	0|0|0|0|2|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	15.84	45.75	0.0	30.33	55.98	1.87	13|12	25	12.5	298	ADT1_HUMAN
E	Q96G23	CERS2	3|2	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	3.62	0.94	2|2	4	2.0	380	CERS2_HUMAN
E	P40939	HADHA	12|8	20	10.0	2	0|0|2|0|0|0|0|0|0|0|0|0	0.99	1.0	0.99	1.0	0.99	4.42	15.0	0.0	9.83	7.09	1.65	12|8	20	10.0	763	ECHA_HUMAN
E	P09601	HMOX1	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.14	30.0	0.0	3.0	5.73	1.61	2|4	6	3.0	288	HMOX1_HUMAN
E	P30519	HMOX2	13|10	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.34	115.0	0.0	11.5	20.02	2.48	10|7	17	8.5	316	HMOX2_HUMAN
E	Q99873	PRMT1	4|10	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	70.0	0.0	7.0	10.38	1.17	3|8	11	5.5	371	ANM1_HUMAN
E	P0DMV8	HSPA1A	103|110	213	106.5	2	28|24|27|24|26|0|0|0|18|17|9|13	1.0	1.0	1.0	1.0	1.0	40.08	3.94	0.0	91.0	78.08	4.15	33|32	65	32.5	641	HS71A_HUMAN
E	P17066	HSPA6	49|62	111	55.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	73.29	555.0	0.0	55.5	47.47	35.63	13|13	26	13.0	643	HSP76_HUMAN
E	P11142	HSPA8	182|210	392	196.0	2	35|38|72|61|75|29|5|0|37|33|28|25	1.0	1.0	1.0	1.0	1.0	6.94	2.83	0.0	159.5	135.8	4.78	40|39	79	39.5	646	HSP7C_HUMAN
E	P38646	HSPA9	13|19	32	16.0	2	0|2|2|3|5|0|0|0|2|0|0|0	1.0	1.0	1.0	1.0	1.0	4.98	4.8	0.0	14.83	12.01	4.19	11|16	27	13.5	679	GRP75_HUMAN
E	P10809	HSPD1	71|75	146	73.0	2	21|20|5|3|2|0|0|0|6|3|0|0	1.0	1.0	1.0	1.0	1.0	7.14	4.66	0.0	68.0	65.27	5.85	30|31	61	30.5	573	CH60_HUMAN
E	P25685	DNAJB1	7|9	16	8.0	2	0|0|0|2|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.7	12.0	0.0	7.83	12.67	16.74	6|7	13	6.5	340	DNJB1_HUMAN
E	P15260	IFNGR1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.25	2.42	2|2	4	2.0	489	INGR1_HUMAN
E	Q86SJ2	AMIGO2	3|6	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	45.0	0.0	4.5	4.74	0.73	3|5	8	4.0	522	AMGO2_HUMAN
E	P11717	IGF2R	28|28	56	28.0	2	6|6|2|0|0|0|0|0|4|2|0|0	1.0	1.0	1.0	1.0	1.0	15.46	5.25	0.0	26.33	5.81	0.91	24|24	48	24.0	2491	MPRI_HUMAN
E	P05067	APP	3|6	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.71	45.0	0.0	4.5	3.21	1.02	2|2	4	2.0	770	A4_HUMAN
E	P26006	ITGA3	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.19	20.0	0.0	2.0	1.05	0.35	2|2	4	2.0	1051	ITA3_HUMAN
E	P05556	ITGB1	126|132	258	129.0	2	19|27|14|15|9|0|0|0|14|21|11|21	1.0	1.0	1.0	1.0	1.0	74.52	5.61	0.0	116.42	80.24	2.15	31|31	62	31.0	798	ITB1_HUMAN
E	P56537	EIF6	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.16	20.0	0.0	2.0	4.49	1.46	2|2	4	2.0	245	IF6_HUMAN
E	P18084	ITGB5	27|29	56	28.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	41.59	280.0	0.0	28.0	19.27	1.56	18|18	36	18.0	799	ITB5_HUMAN
E	P46977	STT3A	4|7	11	5.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.79	55.0	0.0	5.5	4.29	0.94	2|6	8	4.0	705	STT3A_HUMAN
E	Q14571	ITPR2	7|11	18	9.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	11.62	90.0	0.0	9.0	1.83	2.24	6|5	11	5.5	2701	ITPR2_HUMAN
E	Q14573	ITPR3	28|37	65	32.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	43.06	325.0	0.0	32.5	6.69	2.09	22|32	54	27.0	2671	ITPR3_HUMAN
E	Q6UW68	TMEM205	4|3	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	35.0	0.0	3.5	10.19	1.25	2|2	4	2.0	189	TM205_HUMAN
E	P84077	ARF1	11|11	22	11.0	2	3|0|4|2|3|0|0|0|3|3|4|0	0.78	0.78	0.79	0.79	0.79	1.33	3.0	0.01	9.17	27.86	1.29	4|4	8	4.0	181	ARF1_HUMAN
E	O15554	KCNN4	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.99	35.0	0.0	3.5	4.51	1.27	2|4	6	3.0	427	KCNN4_HUMAN
E	P18085	ARF4	10|10	20	10.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.34	100.0	0.0	10.0	30.56	1.86	4|4	8	4.0	180	ARF4_HUMAN
E	P49748	ACADVL	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	2.1	4.19	2|3	5	2.5	655	ACADV_HUMAN
E	P62330	ARF6	2|3	5	2.5	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.0	0.0	2.5	7.86	2.95	2|2	4	2.0	175	ARF6_HUMAN
E	Q86UP2	KTN1	77|88	165	82.5	2	26|27|9|22|17|0|0|0|21|16|25|26	1.0	1.0	1.0	1.0	1.0	11.54	3.13	0.0	66.75	27.05	2.06	59|64	123	61.5	1357	KTN1_HUMAN
E	Q07960	ARHGAP1	23|19	42	21.0	2	9|5|6|5|5|0|0|0|7|5|4|3	0.7	0.99	0.7	0.99	0.7	-0.36	2.86	0.01	16.92	21.2	2.35	15|13	28	14.0	439	RHG01_HUMAN
E	Q14739	LBR	56|66	122	61.0	2	15|22|25|17|17|0|0|0|18|15|17|18	0.79	1.0	0.78	1.0	0.79	0.26	2.82	0.01	47.33	42.33	2.48	17|19	36	18.0	615	LBR_HUMAN
E	O60427	FADS1	16|11	27	13.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.84	135.0	0.0	13.5	14.82	3.75	11|7	18	9.0	501	FADS1_HUMAN
E	Q9H6A9	PCNX3	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	45.0	0.0	4.5	1.22	3.3	5|4	9	4.5	2034	PCX3_HUMAN
E	Q92543	SNX19	19|35	54	27.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	29.83	270.0	0.0	27.0	14.97	8.41	13|22	35	17.5	992	SNX19_HUMAN
E	P20700	LMNB1	11|13	24	12.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.86	120.0	0.0	12.0	11.26	1.99	6|8	14	7.0	586	LMNB1_HUMAN
E	P40616	ARL1	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	6.08	0.99	2|2	4	2.0	181	ARL1_HUMAN
E	O75581	LRP6	4|10	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.76	70.0	0.0	7.0	2.39	1.04	3|4	7	3.5	1613	LRP6_HUMAN
E	O75197	LRP5	15|15	30	15.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	23.92	150.0	0.0	15.0	5.11	3.45	12|11	23	11.5	1615	LRP5_HUMAN
E	P51690	ARSL	3|5	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	40.0	0.0	4.0	3.74	1.38	2|4	6	3.0	589	ARSE_HUMAN
E	P33992	MCM5	12|24	36	18.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	19.47	180.0	0.0	18.0	13.49	1.47	11|19	30	15.0	734	MCM5_HUMAN
E	P40926	MDH2	8|6	14	7.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.15	70.0	0.0	7.0	11.39	4.55	8|5	13	6.5	338	MDHM_HUMAN
E	P61006	RAB8A	8|9	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.34	85.0	0.0	8.5	22.58	1.78	6|5	11	5.5	207	RAB8A_HUMAN
E	O14880	MGST3	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.14	20.0	0.0	2.0	7.24	1.18	2|2	4	2.0	152	MGST3_HUMAN
E	P33527	ABCC1	50|44	94	47.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	66.18	470.0	0.0	47.0	16.88	2.49	34|28	62	31.0	1531	MRP1_HUMAN
E	Q6NUM6	TYW1B	16|16	32	16.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	25.38	160.0	0.0	16.0	13.17	5.04	12|11	23	11.5	668	TYW1B_HUMAN
E	Q16795	NDUFA9	6|10	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.17	80.0	0.0	8.0	11.67	23.11	6|8	14	7.0	377	NDUA9_HUMAN
E	O95299	NDUFA10	18|16	34	17.0	2	3|4|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.19	7.29	0.0	16.42	25.44	5.55	15|12	27	13.5	355	NDUAA_HUMAN
E	P28331	NDUFS1	37|32	69	34.5	2	0|3|2|3|3|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	28.14	11.5	0.0	33.58	27.57	5.63	26|22	48	24.0	670	NDUS1_HUMAN
E	O75306	NDUFS2	8|5	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.69	65.0	0.0	6.5	7.82	5.54	7|4	11	5.5	457	NDUS2_HUMAN
E	P19404	NDUFV2	6|7	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.23	65.0	0.0	6.5	14.36	4.63	4|5	9	4.5	249	NDUV2_HUMAN
E	P56181	NDUFV3	14|12	26	13.0	2	0|2|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	7.07	19.5	0.0	12.83	14.92	7.7	10|10	20	10.0	473	NDUV3_HUMAN
E	P05023	ATP1A1	8|8	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.26	80.0	0.0	8.0	4.3	1.38	8|8	16	8.0	1023	AT1A1_HUMAN
E	O00746	NME4	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	5.88	8.0	2|2	4	2.0	187	NDKM_HUMAN
E	O15118	NPC1	6|7	13	6.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.02	65.0	0.0	6.5	2.8	1.4	5|4	9	4.5	1278	NPC1_HUMAN
E	P16615	ATP2A2	58|54	112	56.0	2	0|4|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.66	42.0	0.0	55.67	30.71	1.73	36|34	70	35.0	997	AT2A2_HUMAN
E	P20020	ATP2B1	6|10	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.05	80.0	0.0	8.0	3.61	1.02	6|9	15	7.5	1220	AT2B1_HUMAN
E	Q8N5K1	CISD2	27|28	55	27.5	2	5|4|4|4|3|0|0|0|4|3|4|4	1.0	1.0	1.0	1.0	1.0	17.18	6.35	0.0	24.58	100.14	2.52	10|10	20	10.0	135	CISD2_HUMAN
E	P25705	ATP5F1A	5|4	9	4.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.95	45.0	0.0	4.5	4.92	2.52	4|4	8	4.0	503	ATPA_HUMAN
E	Q15070	OXA1L	12|11	23	11.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	17.9	115.0	0.0	11.5	12.78	15.74	5|6	11	5.5	495	OXA1L_HUMAN
E	P09958	FURIN	5|5	10	5.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	8.38	50.0	0.0	5.0	3.46	1.55	5|5	10	5.0	794	FURIN_HUMAN
E	P43034	PAFAH1B1	11|12	23	11.5	2	0|0|2|0|0|0|0|0|2|3|0|3	0.99	1.0	0.99	0.99	0.99	4.17	4.31	0.0	10.67	14.31	1.16	9|8	17	8.5	410	LIS1_HUMAN
E	Q9NP80	PNPLA8	6|10	16	8.0	2	2|0|0|0|0|0|0|0|0|0|0|0	0.97	1.0	0.97	1.0	0.97	2.88	12.0	0.0	7.83	5.51	6.05	5|8	13	6.5	782	PLPL8_HUMAN
E	Q15738	NSDHL	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	2.95	1.82	2|2	4	2.0	373	NSDHL_HUMAN
E	P36542	ATP5F1C	6|6	12	6.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.29	60.0	0.0	6.0	11.07	10.76	5|6	11	5.5	298	ATPG_HUMAN
E	Q8WXF7	ATL1	3|3	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.0	0.0	3.0	2.98	1.16	3|2	5	2.5	553	ATLA1_HUMAN
E	Q71UM5	RPS27L	8|9	17	8.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.2	85.0	0.0	8.5	55.65	1.71	2|2	4	2.0	84	RS27L_HUMAN
E	Q9Y320	TMX2	17|15	32	16.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	23.95	160.0	0.0	16.0	34.11	3.67	9|7	16	8.0	258	TMX2_HUMAN
E	Q8TC12	RDH11	12|9	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	14.76	105.0	0.0	10.5	18.16	4.4	6|6	12	6.0	318	RDH11_HUMAN
E	Q9Y6B6	SAR1B	8|11	19	9.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	13.26	95.0	0.0	9.5	26.39	2.27	6|3	9	4.5	198	SAR1B_HUMAN
E	Q53GQ0	HSD17B12	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	5.02	35.0	0.0	3.5	6.17	3.87	3|4	7	3.5	312	DHB12_HUMAN
E	Q8NBQ5	HSD17B11	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	5.5	0.92	2|4	6	3.0	300	DHB11_HUMAN
E	Q9NYM9	BET1L	3|4	7	3.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	35.0	0.0	3.5	17.34	1.56	2|3	5	2.5	111	BET1L_HUMAN
E	Q9NZS9	BFAR	2|4	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.11	30.0	0.0	3.0	3.67	22.29	2|4	6	3.0	450	BFAR_HUMAN
E	Q9NYG2	ZDHHC3	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	3.68	2.67	2|2	4	2.0	299	ZDHC3_HUMAN
E	Q9Y6I9	TEX264	27|27	54	27.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	41.71	270.0	0.0	27.0	47.44	2.96	13|13	26	13.0	313	TX264_HUMAN
E	Q9Y2R5	MRPS17	2|2	4	2.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.0	0.0	2.0	8.46	6.12	2|2	4	2.0	130	RT17_HUMAN
E	Q9UBS9	SUCO	3|5	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	4.96	40.0	0.0	4.0	1.75	2.93	3|4	7	3.5	1254	SUCO_HUMAN
E	Q9Y385	UBE2J1	10|16	26	13.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.31	130.0	0.0	13.0	22.48	5.63	7|10	17	8.5	318	UB2J1_HUMAN
E	Q9P035	HACD3	17|16	33	16.5	2	4|4|0|0|0|0|0|0|5|5|3|0	0.99	1.0	0.99	1.0	0.99	4.35	3.54	0.0	14.75	22.41	1.48	10|9	19	9.5	362	HACD3_HUMAN
E	P61106	RAB14	6|10	16	8.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	10.17	80.0	0.0	8.0	20.47	1.63	4|6	10	5.0	215	RAB14_HUMAN
E	P08559	PDHA1	4|2	6	3.0	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.0	0.98	1.0	0.98	3.17	30.0	0.0	3.0	4.23	5.78	3|2	5	2.5	390	ODPA_HUMAN
E	Q9Y394	DHRS7	34|35	69	34.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	51.77	345.0	0.0	34.5	55.97	5.16	14|12	26	13.0	339	DHRS7_HUMAN
E	Q96SZ6	CDK5RAP1	4|4	8	4.0	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	6.7	40.0	0.0	4.0	4.43	3.41	4|4	8	4.0	497	CK5P1_HUMAN
E	Q96BY9	SARAF	11|10	21	10.5	2	0|0|0|0|0|0|0|0|0|0|0|0	1.0	1.0	1.0	1.0	1.0	16.31	105.0	0.0	10.5	17.04	4.07	8|7	15	7.5	339	SARAF_HUMAN
